LAIL81,EVI,NDVI,DVI,SAVI,TVI,bio2
3.044120073,-0.274953008,0.267069995,1,0.40059799,0.267064989,9
3.335949898,-0.202324003,0.202134997,1,0.303196996,0.202131003,8
4.441269875,-0.228438005,0.279085994,1,0.418621004,0.279080987,7
2.246750116,-0.241240993,0.236450002,1,0.354667991,0.236445993,11
3.301300049,-0.225354001,0.25275299,1,0.379121989,0.252748013,8
4.852600098,-0.232002005,0.32643801,1,0.489647001,0.326431006,10
3.461489916,-0.342189014,0.365249991,2,0.547865987,0.365244001,9
3.366549969,-0.194242001,0.229222,1,0.343825996,0.229216993,13
3.854460001,-0.256792009,0.302929014,1,0.454383999,0.302922994,9
2.122270107,-0.195249006,0.211549997,1,0.317319006,0.211546004,9
2.945770025,-0.249139994,0.272031993,1,0.408039987,0.272026986,8
2.505209923,-0.205073997,0.241159007,1,0.361730993,0.241154,7
3.788439989,-0.239320993,0.302181989,1,0.453263998,0.302175999,11
3.067379951,-0.269661009,0.33801499,2,0.507013023,0.338007987,9
2.60984993,-0.275189012,0.228637993,1,0.342951,0.228634,9
3.120219946,-0.242755994,0.267675996,1,0.401506007,0.267670989,7
3.782200098,-0.274351001,0.30131799,1,0.451968998,0.301313013,8
3.215500116,-0.264934987,0.27263999,1,0.408953011,0.272635013,8
3.718120098,-0.299122989,0.353740007,2,0.530600011,0.353733987,7
2.108939886,-0.230504006,0.289763987,1,0.43463701,0.289757997,8
1.663290024,-0.215536997,0.205376998,1,0.308059007,0.205373004,8
1.361750007,-0.210412994,0.208655998,1,0.312976986,0.208652005,9
2.426229954,-0.266461015,0.224353999,1,0.336524993,0.224350005,8
3.498820066,-0.290894985,0.276428014,1,0.414633989,0.276421994,9
2.601099968,-0.248142004,0.269198,1,0.403789997,0.269192994,8
3.564440012,-0.236150995,0.301959008,1,0.45292899,0.301952988,9
3.116549969,-0.257458001,0.319873005,1,0.479799986,0.319866002,11
3.810039997,-0.292383999,0.368490994,2,0.552726984,0.368485004,12
2.095370054,-0.195614994,0.217708007,1,0.326555014,0.217703,8
1.900539994,-0.223783001,0.219909996,1,0.329858989,0.219906002,8
3.762020111,-0.279996991,0.307969987,1,0.461946994,0.30796501,9
3.667589903,-0.195091993,0.232145995,1,0.348212004,0.232141003,10
3.844799995,-0.277651995,0.322149992,1,0.483215988,0.322144002,8
3.286619902,-0.161571994,0.164832994,1,0.247244,0.164829999,9
3.375659943,-0.219252005,0.293933988,1,0.440892994,0.293927997,9
1.845010042,-0.17475,0.207516,1,0.311266989,0.207510993,8
1.590330005,-0.198856995,0.199355006,1,0.299026996,0.199350998,8
1.946200013,-0.231849998,0.241823003,1,0.362726986,0.241817996,8
1.936810017,-0.257155001,0.217014998,1,0.325516999,0.217011005,10
2.148530006,-0.237007007,0.233916998,1,0.350870013,0.233913004,5
1.315299988,-0.179697007,0.209866002,1,0.314792007,0.209861994,5
3.645970106,-0.249191999,0.306234002,1,0.45934099,0.306228012,6
3.853509903,-0.217844993,0.308860987,1,0.463281989,0.308854014,7
2.598609924,-0.145040005,0.194604993,1,0.291900992,0.194600999,8
2.316410065,-0.228992,0.246595994,1,0.369886994,0.246592,7
5.106210232,-0.374067992,0.430759996,2,0.646127999,0.430752009,9
0.902912974,-0.20702,0.164749995,1,0.247121006,0.164747,11
2.237970114,-0.218664005,0.272132993,1,0.408190995,0.272127002,11
1.661790013,-0.235095993,0.229512006,1,0.344260991,0.229507998,11
2.416320086,-0.247682005,0.214293003,1,0.321433991,0.214289993,10
2.458729982,-0.152706996,0.195207998,1,0.292806,0.195204005,11
4.411690235,-0.231840998,0.278800011,1,0.418191999,0.278795004,10
3.43156004,-0.211852998,0.222091004,1,0.333130002,0.222086996,7
3.682929993,-0.203795001,0.229819998,1,0.344722986,0.229815006,10
3.031599998,-0.258282006,0.272264987,1,0.408389002,0.272258997,9
1.88993001,-0.189694002,0.171166003,1,0.256743997,0.171161994,9
4.36191988,-0.247636005,0.286632001,1,0.429939002,0.286626011,8
3.690490007,-0.269223988,0.305065989,1,0.457590014,0.305059999,11
1.892050028,-0.216583997,0.177386001,1,0.266074002,0.177383006,7
3.302949905,-0.246362001,0.27184999,1,0.407768011,0.271845013,7
4.125199795,-0.309594989,0.263135999,1,0.394695997,0.263130993,8
2.809590101,-0.230926007,0.221293002,1,0.331934005,0.221288994,7
4.472650051,-0.272790015,0.315304011,1,0.472947001,0.315297991,8
3.976409912,-0.230081007,0.275959998,1,0.413931996,0.275954992,11
3.368860006,-0.203582004,0.277121007,1,0.415672988,0.277114987,7
3.488980055,-0.155856997,0.25040099,1,0.375593007,0.250395,9
4.424109936,-0.233994007,0.318224996,1,0.477326989,0.318217993,11
4.153369904,-0.260280013,0.299050987,1,0.448569,0.29904601,11
2.981179953,-0.233698994,0.271109998,1,0.40665701,0.271104991,11
2.865050077,-0.184784994,0.221898004,1,0.332839996,0.221892998,9
3.691299915,-0.211077005,0.261094987,1,0.391635001,0.26109001,10
2.209069967,-0.207475007,0.203356996,1,0.305029988,0.203353003,8
1.835989952,-0.258444011,0.302697003,1,0.454035997,0.302691013,9
3.015330076,-0.251783013,0.278654993,1,0.417973995,0.278649002,7
2.65286994,-0.241923004,0.268263996,1,0.40238899,0.268258989,5
2.87774992,-0.230958998,0.263794005,1,0.395682991,0.263788998,8
3.172849894,-0.245049,0.279035002,1,0.418545008,0.279029995,9
4.520249844,-0.293785006,0.37402001,2,0.561020017,0.374013007,8
2.668149948,-0.244145006,0.224362001,1,0.336537004,0.224358007,6
2.770679951,-0.28214699,0.306457996,1,0.459679008,0.30645299,9
2.580369949,-0.219293997,0.252544999,1,0.378811002,0.252539992,8
2.217859983,-0.277431011,0.237820998,1,0.356725991,0.237817004,8
4.216879845,-0.305806994,0.343001008,2,0.514491975,0.342994988,8
2.067529917,-0.287041008,0.189632997,1,0.284444988,0.189630002,7
4.075039864,-0.233888999,0.282049,1,0.42306599,0.282043993,8
2.61274004,-0.218092993,0.208239004,1,0.312352985,0.208234996,8
2.135260105,-0.156522006,0.149072006,1,0.223603994,0.149068996,9
2.610169888,-0.200964004,0.226380005,1,0.339563996,0.226375997,11
3.416559935,-0.233354002,0.301910996,1,0.452856988,0.301903993,12
1.366860032,-0.211421996,0.162005007,1,0.243003994,0.162001997,9
1.290300012,-0.201245993,0.211358994,1,0.317032009,0.211355001,8
3.970230103,-0.255430996,0.287891001,1,0.431829005,0.287885994,9
3.507570028,-0.219199002,0.280079007,1,0.420109987,0.280072987,9
2.864379883,-0.202691004,0.238267004,1,0.357392997,0.238261998,7
3.770970106,-0.225160003,0.272863001,1,0.409285992,0.27285701,8
2.123330116,-0.124668002,0.159872994,1,0.239804,0.159869,8
2.320960045,-0.213274002,0.241239995,1,0.361853987,0.241236001,6
4.498950005,-0.300204009,0.379355997,2,0.569023013,0.379348993,7
3.315150023,-0.242558002,0.302302986,1,0.453446001,0.302296996,8
2.583050013,-0.230003998,0.208745003,1,0.313111991,0.208740994,6
1.753489971,-0.203490004,0.207377002,1,0.311058998,0.207372993,6
2.215919971,-0.232525006,0.236892998,1,0.355333,0.236889005,10
2.429539919,-0.222132996,0.236095995,1,0.354137987,0.236092001,8
1.671949983,-0.257941991,0.227746993,1,0.341614991,0.227743,7
3.270669937,-0.239205003,0.265237004,1,0.397846997,0.265231013,8
1.764420033,-0.143384993,0.150202006,1,0.225299001,0.150198996,6
1.409139991,-0.202894002,0.216325998,1,0.324483007,0.216322005,9
2.467010021,-0.25326401,0.284078985,1,0.426111013,0.284074008,10
2.034729958,-0.235228002,0.262288988,1,0.393427014,0.262284994,12
2.577090025,-0.206715003,0.281993985,1,0.422982991,0.281989008,12
3.569890022,-0.253508002,0.261070997,1,0.391599,0.26106599,10
4.904870033,-0.265266001,0.319676012,1,0.479505002,0.319669992,11
4.01113987,-0.26157701,0.310761005,1,0.466131985,0.310755014,10
2.470069885,-0.232509002,0.224496007,1,0.33673799,0.224491999,7
3.076930046,-0.229622006,0.272042006,1,0.408055007,0.272035986,10
3.00515008,-0.218072996,0.222692996,1,0.334033012,0.222689003,9
2.665859938,-0.224003002,0.238013998,1,0.357014,0.238010004,9
2.323230028,-0.285126001,0.26721701,1,0.40081799,0.267212003,8
1.67671001,-0.152907997,0.178927004,1,0.268386006,0.178923994,11
3.387619972,-0.255634993,0.295067996,1,0.442593992,0.295062989,7
2.630579948,-0.253089011,0.252683997,1,0.379018992,0.25267899,7
2.948930025,-0.256437004,0.217772007,1,0.326653004,0.217767999,8
2.18404007,-0.259568989,0.209995002,1,0.314987987,0.209992006,7
4.148459911,-0.314577013,0.354434997,2,0.531642973,0.354429007,8
3.49958992,-0.208584994,0.269051999,1,0.403569996,0.269046009,11
2.730159998,-0.144817993,0.230922997,1,0.346376002,0.230918005,7
3.592350006,-0.135426998,0.208765998,1,0.313142002,0.208762005,9
3.41546011,-0.252732992,0.319988012,1,0.479972988,0.319981992,11
3.11225009,-0.225698993,0.221568003,1,0.332345992,0.221563995,11
1.652099967,-0.185341001,0.194469005,1,0.291696995,0.194464996,11
2.454960108,-0.225914001,0.224177003,1,0.336259007,0.224172994,9
2.887020111,-0.203869998,0.218606994,1,0.327903986,0.218603,10
1.702659965,-0.186810002,0.212662995,1,0.318987995,0.212659001,8
2.612580061,-0.232536003,0.242174998,1,0.363256007,0.242171004,9
0.570985973,-0.230579004,0.143856004,1,0.215780005,0.143852994,7
3.873090029,-0.318112999,0.402200997,2,0.603290021,0.40219301,5
2.242739916,-0.201591998,0.217087001,1,0.325625002,0.217083007,8
3.674190044,-0.26890099,0.323092014,1,0.484629005,0.323085994,9
3.003119946,-0.240229994,0.227993995,1,0.341984987,0.227990001,8
4.025710106,-0.231478006,0.295953989,1,0.443922013,0.295947999,6
2.709880114,-0.247403994,0.258751005,1,0.388119012,0.258745998,9
2.91621995,-0.17656,0.200583994,1,0.300870001,0.200580001,8
3.547840118,-0.230847999,0.240650997,1,0.360969007,0.240646005,8
3.79034996,-0.295096993,0.275301009,1,0.412945002,0.275296986,8
4.007359982,-0.336557001,0.321249992,1,0.481866986,0.321244001,7
2.680089951,-0.194445997,0.162360996,1,0.243535995,0.162358001,8
2.213320017,-0.191052005,0.204480007,1,0.306713998,0.204475999,8
3.190399885,-0.250827014,0.271034986,1,0.406545013,0.271030009,9
4.516570091,-0.418419987,0.435270011,2,0.652893007,0.435261995,11
3.26583004,-0.264665008,0.326505989,1,0.489749998,0.326499999,12
2.027509928,-0.221361995,0.179969996,1,0.269950002,0.179967001,9
4.500609875,-0.315510005,0.381054997,2,0.571572006,0.381047994,8
4.012410164,-0.247900993,0.32121399,1,0.481812,0.321208,9
2.460900068,-0.190803006,0.156367004,1,0.234546006,0.156363994,9
2.801860094,-0.245637,0.262897015,1,0.394338012,0.262892008,7
2.770440102,-0.226584002,0.249607995,1,0.374404997,0.249603003,8
1.873049974,-0.181557998,0.194238007,1,0.291352004,0.194234997,8
2.783689976,-0.215260997,0.249397993,1,0.374089003,0.249393001,6
3.838119984,-0.29629299,0.366230994,2,0.549335003,0.366223007,7
3.781759977,-0.304087013,0.370480001,2,0.555709004,0.370472997,8
3.000370026,-0.281706005,0.321283996,1,0.481916994,0.321278006,6
1.862820029,-0.225412995,0.271863014,1,0.407786995,0.271858007,6
1.947780013,-0.207779005,0.231650993,1,0.347470999,0.231647,10
1.211240053,-0.207699999,0.192947,1,0.289415002,0.192943007,8
1.977830052,-0.224436998,0.198477998,1,0.297711015,0.198474005,7
1.846500039,-0.233067006,0.215060994,1,0.322584987,0.215057001,8
2.612240076,-0.228193998,0.240315005,1,0.36046499,0.240309998,6
1.019880056,-0.218226001,0.221990004,1,0.33297801,0.221985996,9
3.374340057,-0.276077002,0.336171001,2,0.504245996,0.336163998,10
2.390799999,-0.243064001,0.261750996,1,0.392619014,0.261745989,12
2.306509972,-0.230698004,0.254512995,1,0.381763011,0.254507989,12
3.412260056,-0.273023993,0.341069013,2,0.511592984,0.341062009,14
4.281980038,-0.313477993,0.37639299,2,0.56457901,0.376385987,13
4.20070982,-0.28758201,0.337511003,2,0.506256998,0.337505013,9
4.327750206,-0.234108001,0.282290012,1,0.423426002,0.282283992,8
3.921329975,-0.249814004,0.28006199,1,0.420085996,0.280057013,9
3.353669882,-0.251488,0.279940009,1,0.419901997,0.279935002,9
2.921519995,-0.248142004,0.277557999,1,0.416328996,0.277552992,9
4.612959862,-0.25612399,0.320187002,1,0.480271012,0.320181012,9
4.018280029,-0.248512,0.285724998,1,0.428579003,0.285719991,8
3.943969965,-0.237455994,0.252180994,1,0.37826401,0.252175987,8
3.452280045,-0.239193007,0.251134008,1,0.376693994,0.251129001,7
2.570349932,-0.254184991,0.231106997,1,0.346653998,0.231102005,7
2.156869888,-0.285544991,0.241575003,1,0.362356007,0.241570994,10
1.895670056,-0.293152988,0.213829994,1,0.320740014,0.213826001,7
2.506030083,-0.180704996,0.176945001,1,0.265412003,0.176942006,7
2.055079937,-0.121931002,0.187657997,1,0.281480998,0.187654004,9
2.874850035,-0.25563699,0.345786989,2,0.518670976,0.345779985,9
2.862879992,-0.185709,0.196181998,1,0.294268012,0.196178004,9
3.712179899,-0.262136012,0.284880012,1,0.427313,0.284875005,10
2.934319973,-0.242029995,0.26601401,1,0.399013013,0.266009003,9
2.833869934,-0.220613003,0.252404988,1,0.378600001,0.252400011,10
3.780420065,-0.196274996,0.240006,1,0.360002011,0.240002006,9
4.33468008,-0.260473013,0.328521013,1,0.492771,0.32851401,8
2.934459925,-0.251224995,0.262475997,1,0.393707007,0.262472004,10
3.438040018,-0.249114007,0.300909013,1,0.451353997,0.300902992,9
1.585340023,-0.250072986,0.212904006,1,0.319350004,0.212899998,7
0.151714996,-0.211125001,0.119942002,1,0.179910004,0.119939998,-3
3.164829969,-0.261812001,0.265612006,1,0.398411006,0.265608013,7
1.603410006,-0.239252001,0.193103999,1,0.28965199,0.193101004,8
1.762109995,-0.205522001,0.200203001,1,0.300298989,0.200198993,10
3.257100105,-0.235898003,0.263105005,1,0.394650012,0.263099998,7
2.155250072,-0.241915002,0.279626012,1,0.419429988,0.279619992,10
3.096210003,-0.245076001,0.251062989,1,0.37658599,0.251058012,9
1.667889953,-0.158166006,0.176375002,1,0.264557004,0.176370993,8
2.806649923,-0.242862001,0.255833,1,0.383742005,0.255827993,8
3.634789944,-0.285674006,0.253389001,1,0.380077004,0.253385007,9
2.653429985,-0.236165002,0.202415004,1,0.303617001,0.202410996,10
2.90809989,-0.297284991,0.30191201,1,0.452859998,0.301907003,9
3.443769932,-0.25978899,0.292773008,1,0.439150989,0.292766988,9
3.235869884,-0.228945002,0.309222996,1,0.463824987,0.309217006,10
4.504290104,-0.320858002,0.352863997,2,0.529286027,0.352856994,13
3.969860077,-0.291965991,0.313789994,1,0.470676005,0.313784003,13
2.250349998,-0.201826006,0.230819002,1,0.346222013,0.230813995,11
3.534399986,-0.233541995,0.290890008,1,0.436325997,0.290883988,8
1.988710046,-0.258671999,0.208382994,1,0.312568992,0.208379,9
3.551680088,-0.229620993,0.285663009,1,0.428485006,0.285656989,9
3.404580116,-0.218108997,0.290158987,1,0.435229987,0.290152997,8
3.003469944,-0.171887994,0.194300994,1,0.291444987,0.194297001,7
2.232150078,-0.202610999,0.195585996,1,0.293374002,0.195583001,6
3.414439917,-0.163709998,0.176870003,1,0.265300006,0.176866993,8
2.500770092,-0.178813994,0.208857,1,0.313279003,0.208853006,8
2.508049965,-0.187125996,0.232090995,1,0.348129004,0.232086003,6
1.389520049,-0.194132,0.233373001,1,0.350051999,0.233367994,7
3.154609919,-0.193122,0.25020501,1,0.37529999,0.250200003,9
2.270400047,-0.221404999,0.248325005,1,0.372480989,0.248319998,9
3.101860046,-0.204914004,0.261884004,1,0.392818004,0.261878014,9
3.215800047,-0.255034,0.292730004,1,0.439087003,0.292724997,9
2.256400108,-0.149456993,0.186767995,1,0.280146003,0.186764002,8
0.815931022,-0.19201,0.149123996,1,0.223683,0.149122,10
0.803418994,-0.201059997,0.187206,1,0.280804008,0.187203005,9
2.648400068,-0.276129007,0.283255011,1,0.424874991,0.283250004,9
5.093540192,-0.296088994,0.408197999,2,0.612284005,0.408188999,13
2.523339987,-0.251872003,0.273714989,1,0.410564989,0.273710012,25
5.541510105,-0.325635999,0.408145994,2,0.612206995,0.408138007,12
3.168730021,-0.187886,0.180889994,1,0.271329999,0.180886999,9
3.175009966,-0.265567005,0.253082007,1,0.379615009,0.253077,10
2.337589979,-0.214284003,0.214034006,1,0.321045011,0.214029998,9
3.86364007,-0.266507,0.332789004,1,0.499172986,0.332782,9
4.443980217,-0.283787012,0.355291009,2,0.532926977,0.355284989,9
4.392149925,-0.273153007,0.282748997,1,0.424115986,0.28274399,8
3.622570038,-0.270707995,0.292443007,1,0.438656986,0.292438,8
3.828150034,-0.267776996,0.28648001,1,0.429713011,0.286475003,9
3.673209906,-0.257972986,0.273883998,1,0.410818011,0.273878992,10
3.390729904,-0.298788011,0.271387011,1,0.407074004,0.271382004,8
3.269249916,-0.210339993,0.211916,1,0.317867994,0.211912006,6
3.193710089,-0.195252001,0.205256,1,0.307877988,0.205252007,6
3.528729916,-0.098088503,0.185790002,1,0.278678,0.185785994,8
3.457030058,-0.234469995,0.276275992,1,0.414406002,0.276270986,11
3.195009947,-0.218241006,0.262751997,1,0.394120008,0.26274699,10
4.021220207,-0.258868009,0.320116013,1,0.480163991,0.320109993,9
2.300349951,-0.246694997,0.188296005,1,0.282440007,0.188292995,10
2.506010056,-0.226706997,0.198730007,1,0.298088998,0.198725998,10
3.368969917,-0.163829997,0.183434993,1,0.275146991,0.183431,9
3.2541399,-0.223960996,0.238146007,1,0.357212991,0.238141999,9
3.56366992,-0.251767993,0.298812985,1,0.448211014,0.298806995,8
2.295130014,-0.233219996,0.253499001,1,0.380241007,0.253493994,7
3.071549892,-0.282638997,0.289624989,1,0.434430003,0.289620012,7
1.16700995,-0.157730997,0.173816994,1,0.260720998,0.173813999,8
1.300500035,-0.185762003,0.175775006,1,0.263657987,0.175771996,9
3.596290112,-0.246469006,0.303968012,1,0.455944002,0.303963006,9
2.947720051,-0.236061007,0.249742001,1,0.374606013,0.249736995,9
4.31637001,-0.275595009,0.361059994,2,0.541579008,0.36105299,7
3.041690111,-0.202110007,0.249155,1,0.373724997,0.249149993,9
2.965500116,-0.207241997,0.208285004,1,0.312420994,0.208280995,7
2.132070065,-0.193589002,0.221079007,1,0.331611991,0.221074,6
3.076459885,-0.168740004,0.201914996,1,0.302866995,0.201911002,10
3.017349958,-0.25117299,0.265792012,1,0.398681015,0.265787005,9
2.977220058,-0.222519994,0.245251,1,0.367870003,0.245245993,8
3.538749933,-0.28431201,0.300128996,1,0.450183988,0.300123006,12
2.736150026,-0.185718,0.231617004,1,0.34741801,0.231611997,7
3.129509926,-0.264176995,0.270633012,1,0.405941993,0.270628005,7
2.38270998,-0.196041003,0.192196995,1,0.288289994,0.192193002,12
2.309149981,-0.155031994,0.161560997,1,0.242337003,0.161558002,7
2.159110069,-0.237434998,0.231649995,1,0.347469002,0.231646001,11
3.004240036,-0.247940004,0.261375993,1,0.392057002,0.261370987,9
3.985169888,-0.269351989,0.30398199,1,0.455963999,0.303975999,8
2.788710117,-0.236699,0.254509985,1,0.381758004,0.254505008,10
3.03489995,-0.237949997,0.229999006,1,0.344992995,0.229994997,8
2.286060095,-0.220098004,0.233625993,1,0.350432009,0.233621001,6
2.983690023,-0.272893012,0.297490001,1,0.446226001,0.29748401,7
3.321690083,-0.237907007,0.290849,1,0.436264992,0.29084301,8
2.59642005,-0.226034999,0.274192005,1,0.411280006,0.274186999,7
2.596930027,-0.166262001,0.223253995,1,0.334874988,0.223250002,7
2.604820013,-0.130041003,0.182974994,1,0.274455994,0.182971001,7
2.527590036,-0.203408003,0.257683009,1,0.386516005,0.257678002,9
1.073879957,-0.135102004,0.176357999,1,0.264532,0.176354006,8
2.251650095,-0.184120998,0.214743003,1,0.322108001,0.214738995,9
2.202620029,-0.119860001,0.132468998,1,0.198698997,0.132466003,8
3.909379959,-0.242807001,0.301257998,1,0.451878995,0.301252007,8
2.890399933,-0.133837,0.180542007,1,0.270806998,0.180537999,9
2.009320021,-0.290901005,0.26384601,1,0.395761997,0.263841003,9
1.843230009,-0.250539988,0.201556996,1,0.302331001,0.201554,10
2.566790104,-0.25297001,0.257494003,1,0.386234999,0.257490009,12
4.033410072,-0.246226996,0.398048997,2,0.597060025,0.398039997,17
1.981240034,-0.241348997,0.228723004,1,0.343079001,0.228718996,16
2.869270086,-0.282242,0.279702991,1,0.419546992,0.279698014,12
4.30148983,-0.283647001,0.350594014,2,0.525880992,0.35058701,11
3.731329918,-0.241292,0.280000001,1,0.419992,0.279994994,13
3.711070061,-0.259907991,0.283259988,1,0.424881995,0.283253998,10
3.080090046,-0.227730006,0.272605985,1,0.408901989,0.272601008,10
3.464220047,-0.251139998,0.261161,1,0.391732991,0.261155993,8
3.747200012,-0.265794992,0.300330997,1,0.450489014,0.30032599,8
3.373409986,-0.265540004,0.305155993,1,0.457724988,0.305150002,10
3.842030048,-0.285834014,0.287490994,1,0.431228995,0.287485987,10
3.104480028,-0.266734987,0.257245988,1,0.385861993,0.257241011,9
4.428470135,-0.286092013,0.270951986,1,0.406419992,0.270947009,8
2.932260036,-0.201814994,0.204698995,1,0.307042003,0.204695001,6
3.178689957,-0.180885002,0.263175011,1,0.394755006,0.263170004,7
3.217070103,-0.260358989,0.322771996,1,0.484149009,0.322766006,9
4.175869942,-0.224795997,0.289869994,1,0.434796989,0.289864004,10
2.637609959,-0.246768996,0.249068007,1,0.373593986,0.249063,11
3.480940104,-0.269354999,0.31921199,1,0.478808999,0.319205999,10
3.317209959,-0.269639999,0.215175003,1,0.322757989,0.215171993,9
3.554059982,-0.251152009,0.29340601,1,0.440100998,0.293401003,9
3.745310068,-0.267141998,0.308593988,1,0.462882012,0.308587998,9
2.071409941,-0.172734007,0.186354995,1,0.279525995,0.186351001,9
3.544239998,-0.246178001,0.282321006,1,0.423473001,0.282314986,7
3.169310093,-0.278636992,0.273761988,1,0.410636008,0.273757011,8
2.625329971,-0.258403987,0.266853005,1,0.400272995,0.266847998,7
1.506100059,-0.231218994,0.200267002,1,0.300395995,0.200264007,9
2.198120117,-0.165469006,0.199909002,1,0.299856991,0.199904993,7
2.473880053,-0.234300002,0.228340998,1,0.342505008,0.228337005,8
1.331529975,-0.236083001,0.245728999,1,0.368586004,0.245723993,8
2.517810106,-0.192429006,0.220598996,1,0.330891997,0.220595002,8
2.028460026,-0.223297,0.233098999,1,0.349640995,0.233094007,9
2.289350033,-0.288547009,0.242967993,1,0.364446014,0.242964,8
3.048429966,-0.269477993,0.320771992,1,0.481148988,0.320766002,7
1.848719954,-0.244622007,0.230826005,1,0.34623301,0.230821997,9
3.058059931,-0.254121989,0.272307992,1,0.408454001,0.272302985,9
2.711400032,-0.194355994,0.225475997,1,0.33820799,0.225472003,9
3.426700115,-0.291096985,0.296575993,1,0.444855988,0.296570987,8
3.202150106,-0.236205995,0.241808996,1,0.362706989,0.241805002,7
2.583260059,-0.225257993,0.237543002,1,0.356307,0.237537995,7
2.997859955,-0.218931004,0.241018996,1,0.361521989,0.241015002,7
2.217609882,-0.188522995,0.194438994,1,0.291653007,0.194435,6
2.598530054,-0.184857994,0.198384002,1,0.297571003,0.198379993,10
1.548769951,-0.199508995,0.161363006,1,0.242039993,0.161359996,9
1.64230001,-0.196035996,0.168051004,1,0.252072006,0.168047994,8
2.624989986,-0.212836996,0.200921997,1,0.301376998,0.200918004,9
2.872210026,-0.240017995,0.274792999,1,0.412182003,0.274787992,10
1.702370048,-0.215561002,0.191755995,1,0.287629008,0.191752002,9
1.705880046,-0.240727007,0.224953994,1,0.33742401,0.224949002,6
2.445980072,-0.25740701,0.232688993,1,0.349027008,0.232685,8
3.137279987,-0.216411993,0.250039011,1,0.375052005,0.250034988,9
4.052060127,-0.275831997,0.334102988,2,0.501145005,0.334096998,8
2.290410042,-0.111308999,0.163946003,1,0.245913997,0.163942993,10
2.805109978,-0.235566005,0.299322993,1,0.44897601,0.299317002,9
2.505739927,-0.170852005,0.219281003,1,0.328913987,0.219275996,9
1.383219957,-0.165765002,0.163304001,1,0.244951993,0.163301006,10
2.386420012,-0.194440007,0.243741006,1,0.365604013,0.243735999,9
2.037400007,-0.181501999,0.210878,1,0.316311002,0.210874006,8
2.050940037,-0.257786989,0.227277994,1,0.340909988,0.227274001,9
1.413759947,-0.148742005,0.147725001,1,0.221582994,0.147722006,9
2.554860115,-0.229861006,0.233944997,1,0.350910991,0.233941004,10
1.605700016,-0.307000995,0.204240993,1,0.306356013,0.204237998,11
3.843189955,-0.259582996,0.338003993,2,0.506995976,0.337996989,15
3.335109949,-0.267544001,0.303189009,1,0.454773992,0.303182989,16
2.714890003,-0.235276997,0.282891005,1,0.424327999,0.282884985,13
5.224979877,-0.314242989,0.393646002,2,0.590457976,0.393638998,13
3.762900114,-0.177846,0.252582014,1,0.378865987,0.252577007,11
3.684629917,-0.302507013,0.351992995,2,0.52798003,0.351987004,12
2.907079935,-0.241913006,0.219848007,1,0.329766005,0.219843999,12
3.161429882,-0.21762,0.246004999,1,0.368999988,0.246000007,10
3.579940081,-0.229056001,0.243845001,1,0.365759999,0.243839994,10
3.443160057,-0.271539003,0.272165,1,0.408241004,0.272161007,9
2.746380091,-0.249410003,0.248374,1,0.372552991,0.248368993,9
3.804860115,-0.258504003,0.291772008,1,0.437649995,0.291767001,10
2.14387989,-0.254826993,0.213933006,1,0.320894986,0.213929996,8
4.020460129,-0.211168006,0.251446009,1,0.377162009,0.251441002,7
2.679120064,-0.269427001,0.314211994,1,0.47130999,0.314206988,7
3.540250063,-0.226279005,0.277052999,1,0.415571988,0.277047992,8
3.638220072,-0.237535,0.266337991,1,0.399500012,0.266333014,9
3.519900084,-0.225820005,0.232620999,1,0.348924994,0.232617006,10
3.672519922,-0.275097013,0.342310995,2,0.513457,0.342305005,15
2.2019701,-0.274890006,0.213440001,1,0.320154011,0.213435993,10
1.476040006,-0.194343001,0.154129997,1,0.231190994,0.154127002,10
2.696949959,-0.218944997,0.173048005,1,0.259566993,0.173044994,9
1.947000027,-0.230292007,0.238839,1,0.358251005,0.238833994,8
2.978080034,-0.244491994,0.244763002,1,0.367137998,0.244758993,9
3.095190048,-0.212615997,0.228212997,1,0.342312008,0.228208005,6
1.146039963,-0.239287004,0.191645995,1,0.287463993,0.191643,7
2.51887989,-0.262059987,0.221686006,1,0.332524002,0.221682996,8
3.608259916,-0.292883009,0.33169499,1,0.497534007,0.331689,9
1.052209973,-0.169773996,0.145778999,1,0.218664005,0.145776004,7
2.885519981,-0.270449013,0.242053002,1,0.363072991,0.242047995,7
2.235929966,-0.239048004,0.254880011,1,0.382313013,0.254875004,6
2.966399908,-0.267955989,0.288451999,1,0.432669997,0.288446993,8
2.441659927,-0.280494004,0.231110007,1,0.346659005,0.231105998,8
3.373889923,-0.251915008,0.250708997,1,0.376055986,0.25070399,9
3.03305006,-0.272285014,0.240297005,1,0.360439003,0.240292996,7
1.962849975,-0.240101993,0.218174994,1,0.327257007,0.218171,7
4.137010098,-0.283717006,0.285941988,1,0.428905994,0.285937011,8
1.293159962,-0.148150995,0.161401004,1,0.242097005,0.161397994,11
2.968760014,-0.25287199,0.253870994,1,0.380798995,0.253865987,8
3.274830103,-0.221338004,0.266460001,1,0.399681985,0.266454995,9
1.226709962,-0.205752999,0.194141999,1,0.291206986,0.194138005,10
1.978000045,-0.205982998,0.235366002,1,0.353042006,0.235360995,6
4.306129932,-0.328364998,0.373620003,2,0.560419023,0.373613,6
2.52670002,-0.167054996,0.170974001,1,0.256455004,0.170969993,9
2.459290028,-0.208327994,0.207386002,1,0.311073005,0.207381994,10
